101,2025,45,003,45,1006.15,36.76215,65.43546,36.95506,5.1156,14.7,-3.171421,0,36.74747,36.71291,37.09
101,2025,45,003,50,1006.025,36.70074,65.299,36.93775,4.802,336.2,-2.774993,0,36.74747,36.71291,37.04
101,2025,45,003,55,1006.025,36.82355,65.16253,36.95506,3.724,5.862,-3.171421,0,36.74747,36.69561,37.05
101,2025,45,004,0,1006.025,36.76215,65.09429,36.95506,4.8608,5.862,-3.171421,0,36.76477,36.69561,37.07
101,2025,45,004,5,1006.025,36.70074,65.16253,36.93775,4.704,6.346,-3.171421,0,36.76477,36.69561,37.12
101,2025,45,004,10,1006.025,36.82355,65.299,36.93775,3.1752,25.82,-3.171421,0,36.76477,36.71291,37.13
101,2025,45,004,15,1006.025,36.63933,65.53781,36.93775,3.7044,34.9,-3.171421,0,36.74747,36.69561,37.1
101,2025,45,004,20,1006.025,36.63933,65.23076,36.92045,4.0964,15.02,-2.378566,0,36.74747,36.69561,37.07
101,2025,45,004,25,1006.025,36.76215,65.02606,36.92045,4.3708,34.3,-2.774993,0,36.73016,36.67831,37.07
101,2025,45,004,30,1006.025,36.70074,64.92371,36.92045,4.2728,9.47,-3.171421,0,36.73016,36.67831,37.12
101,2025,45,004,35,1006.025,36.70074,65.02606,36.92045,4.9588,30.18,-3.171421,0,36.73016,36.661,37.08
101,2025,45,004,40,1006.025,36.57792,65.09429,36.92045,4.8608,37.93,-3.171421,0,36.73016,36.661,37.03
101,2025,45,004,45,1006.025,36.82355,65.19665,36.92045,4.2336,31.2,-3.171421,0,36.71291,36.661,37.02
101,2025,45,004,50,1006.15,36.76215,65.26488,36.92045,3.0184,52.47,-2.774993,0,36.71291,36.661,37.02
101,2025,45,004,55,1006.025,36.63933,65.50369,36.92045,2.94,23.52,-2.774993,0,36.71291,36.661,37.03
101,2025,45,005,0,1006.025,36.70074,65.43546,36.92045,2.6852,30.4,-2.378566,0,36.71291,36.661,37.02
101,2025,45,005,5,1006.154,36.57861,65.50429,36.92039,2.3716,4.166,-2.774989,0,36.71286,36.661,37.08
101,2025,45,005,10,1006.028,36.57861,65.60664,36.92039,2.352,17.2,-3.171416,0,36.71286,36.661,37.06
101,2025,45,005,15,1006.154,36.76284,65.81134,36.92039,2.2344,6.976,-3.171416,0,36.69556,36.64365,37.07
101,2025,45,005,20,1006.154,36.57861,65.84545,36.92039,2.5284,18.55,-2.378562,0,36.69556,36.64365,37.07
101,2025,45,005,25,1006.154,36.76284,65.94781,36.92039,2.5676,36.29,-2.774989,0,36.67825,36.64365,37.08
101,2025,45,005,30,1006.154,36.57861,65.87957,36.90314,2.9596,30.62,-2.774989,0,36.67825,36.64365,37.07
101,2025,45,005,35,1006.091,36.70143,65.77722,36.88578,2.5284,38.13,-2.774989,0,36.67825,36.6264,37.08
101,2025,45,005,40,1006.028,36.76284,65.77722,36.88578,3.7436,13.76,-3.171416,0,36.67825,36.6264,37.11
101,2025,45,005,45,1006.028,36.64001,66.1525,36.88578,4.1356,21.03,-2.774989,0,36.67825,36.6264,37.1
101,2025,45,005,50,1006.154,36.64001,66.1525,36.88578,3.4104,10.54,-3.171416,0,36.67825,36.6264,37.13
101,2025,45,005,55,1006.154,36.70143,66.11839,36.88578,3.3908,21.1,-2.774989,0,36.661,36.6264,37.08
101,2025,45,006,0,1006.154,36.64001,66.18662,36.88578,3.9004,354.4,-2.378562,0,36.661,36.60909,37.07
101,2025,45,006,5,1006.091,36.64001,65.94781,36.88578,4.214,21.99,-2.774989,0,36.64365,36.60909,37
101,2025,45,006,10,1006.154,36.64001,65.77722,36.88578,3.8808,20.3,-2.774989,0,36.64365,36.59179,37.03
101,2025,45,006,15,1006.154,36.57861,65.57252,36.88578,3.9396,11.12,-2.378562,0,36.64365,36.59179,37.05
101,2025,45,006,20,1006.028,36.64001,65.43605,36.88578,3.5868,37.69,-2.774989,0,36.64365,36.59179,37.01
101,2025,45,006,25,1006.154,36.57861,65.36782,36.88578,3.8612,4.384,-3.171416,0,36.661,36.60909,37.06
101,2025,45,006,30,1006.154,36.64001,65.36782,36.88578,3.43,10.08,-3.171416,0,36.661,36.60909,37.01
101,2025,45,006,35,1006.154,36.5172,65.09489,36.86854,3.6848,4.505,-3.171416,0,36.67825,36.60909,37.03
101,2025,45,006,40,1006.154,36.64001,65.19724,36.86854,3.7828,1.647,-3.171416,0,36.67825,36.60909,37.1
101,2025,45,006,45,1006.154,36.45579,65.3337,36.86854,3.5868,12.69,-2.774989,0,36.67825,36.60909,37.1
101,2025,45,006,50,1006.154,36.57861,65.50429,36.86854,3.6456,39.8,-2.378562,0,36.67825,36.60909,37.08
101,2025,45,006,55,1006.154,36.57861,65.64075,36.86854,3.7436,19.81,-3.171416,0,36.67825,36.60909,37.09
101,2025,45,007,0,1006.154,36.57861,65.77722,36.86854,2.7244,9.83,-2.774989,0,36.661,36.60909,37.12
101,2025,45,007,5,1006.157,36.64056,65.74358,36.85206,2.254,1.696,-2.774986,0,36.66177,36.59256,37.07
101,2025,45,007,10,1006.157,36.57915,65.9824,36.85206,2.2148,349.7,-3.171412,0,36.64447,36.59256,37.12
101,2025,45,007,15,1006.157,36.64056,66.08475,36.85206,2.9008,17.54,-3.171412,0,36.62722,36.59256,37.1
101,2025,45,007,20,1006.157,36.64056,66.01652,36.85206,2.7048,4.336,-2.774986,0,36.60992,36.57531,37.13
101,2025,45,007,25,1006.157,36.57915,65.9824,36.83475,3.3712,16.06,-3.171412,0,36.60992,36.55801,37.15
101,2025,45,007,30,1006.157,36.57915,65.9824,36.83475,3.0184,31.8,-2.774986,0,36.59256,36.55801,37.13
101,2025,45,007,35,1006.157,36.64056,65.81181,36.81745,2.9204,32.17,-2.378559,0,36.59256,36.5407,37.15
101,2025,45,007,40,1006.157,36.51775,65.53887,36.81745,2.2148,8.43,-2.774986,0,36.59256,36.5407,37.11
101,2025,45,007,45,1006.157,36.45634,65.50476,36.81745,1.568,76.98,-2.774986,0,36.59256,36.55801,37.2
101,2025,45,007,50,1006.157,36.57915,65.53887,36.81745,1.4308,38.27,-3.171412,0,36.60992,36.55801,37.22
101,2025,45,007,55,1006.157,36.51775,65.60711,36.81745,1.3132,43.14,-3.171412,0,36.60992,36.55801,37.25
101,2025,45,008,0,1006.157,36.51775,65.70946,36.81745,1.2544,34.32,-2.774986,0,36.60992,36.55801,37.27
101,2025,45,008,5,1006.157,36.57915,65.81181,36.81745,1.7836,0.557,-2.774986,0,36.59256,36.55801,37.25
101,2025,45,008,10,1006.157,36.51775,66.01652,36.81745,2.2736,12.14,-2.378559,0,36.59256,36.5407,37.25
101,2025,45,008,15,1006.157,36.57915,66.22121,36.81745,1.7444,9.11,-2.378559,0,36.59256,36.5407,37.25
101,2025,45,008,20,1006.157,36.64056,66.42592,36.81745,2.0384,1.696,-3.171412,0,36.57531,36.5407,37.26
101,2025,45,008,25,1006.157,36.57915,66.28945,36.81745,1.9796,47.09,-3.171412,0,36.57531,36.52346,37.29
101,2025,45,008,30,1006.157,36.64056,66.11887,36.81745,1.5092,49.56,-2.378559,0,36.57531,36.52346,37.3
101,2025,45,008,35,1006.157,36.51775,65.91416,36.81745,1.7444,36,-2.378559,0,36.55801,36.52346,37.28
101,2025,45,008,40,1006.282,36.51775,66.01652,36.81745,1.764,22.77,-2.774986,0,36.57531,36.52346,37.29
101,2025,45,008,45,1006.157,36.45634,66.1871,36.81745,1.8424,32.94,-3.171412,0,36.57531,36.52346,37.28
101,2025,45,008,50,1006.157,36.57915,66.32357,36.81745,2.0384,9.01,-3.171412,0,36.55801,36.52346,37.27
101,2025,45,008,55,1006.157,36.45634,66.35768,36.81745,3.0772,10.32,-3.171412,0,36.5407,36.50615,37.27
101,2025,45,009,0,1006.159,36.57961,66.2216,36.81641,2.1756,39.87,-3.171409,0,36.53966,36.50511,37.27
101,2025,45,009,5,1006.159,36.57961,66.2216,36.81641,1.2348,0.266,-3.171409,0,36.55702,36.50511,37.27
101,2025,45,009,10,1006.285,36.51819,65.98278,36.81641,1.9992,25.24,-3.171409,0,36.55702,36.50511,37.33
101,2025,45,009,15,1006.285,36.51819,66.0169,36.81641,1.8228,41.71,-2.774983,0,36.55702,36.50511,37.32
101,2025,45,009,20,1006.159,36.51819,66.25571,36.81641,2.5088,19.45,-3.171409,0,36.55702,36.50511,37.37
101,2025,45,009,25,1006.159,36.51819,66.28983,36.81641,2.2932,347.3,-3.171409,0,36.57427,36.50511,37.36
101,2025,45,009,30,1006.159,36.51819,66.25571,36.81641,1.9796,345.8,-3.171409,0,36.55702,36.4878,37.39
101,2025,45,009,35,1006.159,36.51819,66.4263,36.7991,2.3128,332.5,-3.171409,0,36.55702,36.4878,37.39
101,2025,45,009,40,1006.159,36.51819,66.39219,36.7991,2.5284,328.5,-3.171409,0,36.55702,36.4878,37.38
101,2025,45,009,45,1006.159,36.45678,66.05101,36.7991,2.8028,328.7,-3.171409,0,36.53966,36.4878,37.35
101,2025,45,009,50,1006.159,36.51819,65.91454,36.7991,1.4308,16.62,-2.774983,0,36.53966,36.4878,37.37
101,2025,45,009,55,1006.159,36.39537,66.05101,36.7991,1.666,16.81,-3.171409,0,36.53966,36.4878,37.41
101,2025,45,010,0,1006.159,36.45678,65.94866,36.7991,1.862,21.03,-3.171409,0,36.53966,36.4878,37.41
101,2025,45,010,5,1006.159,36.51819,66.05101,36.81641,1.666,0.291,-2.774983,0,36.55702,36.4878,37.36
101,2025,45,010,10,1006.159,36.64101,66.15337,36.81641,2.2344,1.526,-2.774983,0,36.53966,36.4705,37.38
